t	Reservoir_p	bhp	Reservoir_m(p)	Downhole_m(p)	Delta_m(p)
40406.000000	796.855000	300.000000	937412362.450065	6715497.606019	930696864.844046
40470.000000	795.912000	300.000000	937412362.450065	6715497.606019	930696864.844046
40534.000000	794.971000	300.000000	937412362.450065	6715497.606019	930696864.844046
40598.000000	794.033000	300.000000	937412362.450065	6715497.606019	930696864.844046
40662.000000	793.097000	300.000000	937412362.450065	6715497.606019	930696864.844046
40726.000000	792.164000	300.000000	937412362.450065	6715497.606019	930696864.844046
40790.000000	791.233000	300.000000	937412362.450065	6715497.606019	930696864.844046
40854.000000	790.305000	300.000000	937412362.450065	6715497.606019	930696864.844046
40918.000000	789.379000	300.000000	937412362.450065	6715497.606019	930696864.844046
40982.000000	788.456000	300.000000	937412362.450065	6715497.606019	930696864.844046
41046.000000	787.535000	300.000000	937412362.450065	6715497.606019	930696864.844046
41110.000000	786.617000	300.000000	937412362.450065	6715497.606019	930696864.844046
41174.000000	785.701000	300.000000	937412362.450065	6715497.606019	930696864.844046
41238.000000	784.788000	300.000000	937412362.450065	6715497.606019	930696864.844046
41302.000000	783.877000	300.000000	937412362.450065	6715497.606019	930696864.844046
41366.000000	782.969000	300.000000	937412362.450065	6715497.606019	930696864.844046
41430.000000	782.063000	300.000000	937412362.450065	6715497.606019	930696864.844046
41494.000000	781.159000	300.000000	937412362.450065	6715497.606019	930696864.844046
41558.000000	780.258000	300.000000	937412362.450065	6715497.606019	930696864.844046
41622.000000	779.359000	300.000000	937412362.450065	6715497.606019	930696864.844046
41685.833333	778.463000	300.000000	937412362.450065	6715497.606019	930696864.844046
41750.000000	777.569000	300.000000	937412362.450065	6715497.606019	930696864.844046
41814.166667	776.677000	300.000000	937412362.450065	6715497.606019	930696864.844046
41877.916667	775.788000	300.000000	937412362.450065	6715497.606019	930696864.844046
41942.083333	774.901000	300.000000	937412362.450065	6715497.606019	930696864.844046
42005.833333	774.016000	300.000000	937412362.450065	6715497.606019	930696864.844046
42070.000000	773.134000	300.000000	937412362.450065	6715497.606019	930696864.844046
42134.166667	772.254000	300.000000	937412362.450065	6715497.606019	930696864.844046
42197.916667	771.377000	300.000000	937412362.450065	6715497.606019	930696864.844046
42262.083333	770.501000	300.000000	937412362.450065	6715497.606019	930696864.844046
42325.833333	769.628000	300.000000	937412362.450065	6715497.606019	930696864.844046
42390.000000	768.758000	300.000000	937412362.450065	6715497.606019	930696864.844046
42454.166667	767.889000	300.000000	937412362.450065	6715497.606019	930696864.844046
42517.916667	767.023000	300.000000	937412362.450065	6715497.606019	930696864.844046
42582.083333	766.159000	300.000000	937412362.450065	6715497.606019	930696864.844046
42645.833333	765.298000	300.000000	937412362.450065	6715497.606019	930696864.844046
42710.000000	764.438000	300.000000	937412362.450065	6715497.606019	930696864.844046
42774.166667	763.581000	300.000000	937412362.450065	6715497.606019	930696864.844046
42837.916667	762.727000	300.000000	937412362.450065	6715497.606019	930696864.844046
42902.083333	761.874000	300.000000	937412362.450065	6715497.606019	930696864.844046
42965.833333	761.024000	300.000000	937412362.450065	6715497.606019	930696864.844046
43030.000000	760.175000	300.000000	937412362.450065	6715497.606019	930696864.844046
43094.166667	759.329000	300.000000	937412362.450065	6715497.606019	930696864.844046
43157.916667	758.486000	300.000000	937412362.450065	6715497.606019	930696864.844046
43222.083333	757.644000	300.000000	937412362.450065	6715497.606019	930696864.844046
43285.833333	756.805000	300.000000	937412362.450065	6715497.606019	930696864.844046
43350.000000	755.967000	300.000000	937412362.450065	6715497.606019	930696864.844046
43414.166667	755.132000	300.000000	937412362.450065	6715497.606019	930696864.844046
43477.916667	754.299000	300.000000	937412362.450065	6715497.606019	930696864.844046
43542.083333	753.469000	300.000000	937412362.450065	6715497.606019	930696864.844046
43605.833333	752.640000	300.000000	937412362.450065	6715497.606019	930696864.844046
43670.000000	751.814000	300.000000	937412362.450065	6715497.606019	930696864.844046
43734.166667	750.989000	300.000000	937412362.450065	6715497.606019	930696864.844046
43800.000000	750.141000	300.000000	937412362.450065	6715497.606019	930696864.844046
43864.166667	749.321000	300.000000	937412362.450065	6715497.606019	930696864.844046
43927.916667	748.503000	300.000000	937412362.450065	6715497.606019	930696864.844046
43992.083333	747.688000	300.000000	937412362.450065	6715497.606019	930696864.844046
44055.833333	746.874000	300.000000	937412362.450065	6715497.606019	930696864.844046
44120.000000	746.062000	300.000000	937412362.450065	6715497.606019	930696864.844046
44184.166667	745.253000	300.000000	937412362.450065	6715497.606019	930696864.844046
44247.916667	744.445000	300.000000	937412362.450065	6715497.606019	930696864.844046
44312.083333	743.640000	300.000000	937412362.450065	6715497.606019	930696864.844046
44375.833333	742.837000	300.000000	937412362.450065	6715497.606019	930696864.844046
44440.000000	742.035000	300.000000	937412362.450065	6715497.606019	930696864.844046
44504.166667	741.236000	300.000000	937412362.450065	6715497.606019	930696864.844046
44567.916667	740.439000	300.000000	937412362.450065	6715497.606019	930696864.844046
44632.083333	739.643000	300.000000	937412362.450065	6715497.606019	930696864.844046
44695.833333	738.850000	300.000000	937412362.450065	6715497.606019	930696864.844046
44760.000000	738.059000	300.000000	937412362.450065	6715497.606019	930696864.844046
44824.166667	737.269000	300.000000	937412362.450065	6715497.606019	930696864.844046
44887.916667	736.482000	300.000000	937412362.450065	6715497.606019	930696864.844046
44952.083333	735.697000	300.000000	937412362.450065	6715497.606019	930696864.844046
45015.833333	734.914000	300.000000	937412362.450065	6715497.606019	930696864.844046
45080.000000	734.132000	300.000000	937412362.450065	6715497.606019	930696864.844046
45144.166667	733.353000	300.000000	937412362.450065	6715497.606019	930696864.844046
45207.916667	732.576000	300.000000	937412362.450065	6715497.606019	930696864.844046
45272.083333	731.800000	300.000000	937412362.450065	6715497.606019	930696864.844046
45335.833333	731.027000	300.000000	937412362.450065	6715497.606019	930696864.844046
45400.000000	730.255000	300.000000	937412362.450065	6715497.606019	930696864.844046
45464.166667	729.486000	300.000000	937412362.450065	6715497.606019	930696864.844046
45527.916667	728.718000	300.000000	937412362.450065	6715497.606019	930696864.844046
45592.083333	727.953000	300.000000	937412362.450065	6715497.606019	930696864.844046
45655.833333	727.189000	300.000000	937412362.450065	6715497.606019	930696864.844046
45720.000000	726.427000	300.000000	937412362.450065	6715497.606019	930696864.844046
45784.166667	725.667000	300.000000	937412362.450065	6715497.606019	930696864.844046
45847.916667	724.909000	300.000000	937412362.450065	6715497.606019	930696864.844046
45912.083333	724.153000	300.000000	937412362.450065	6715497.606019	930696864.844046
45975.833333	723.398000	300.000000	937412362.450065	6715497.606019	930696864.844046
46040.000000	722.646000	300.000000	937412362.450065	6715497.606019	930696864.844046
46104.166667	721.895000	300.000000	937412362.450065	6715497.606019	930696864.844046
46167.916667	721.147000	300.000000	937412362.450065	6715497.606019	930696864.844046
46232.083333	720.400000	300.000000	937412362.450065	6715497.606019	930696864.844046
46295.833333	719.655000	300.000000	937412362.450065	6715497.606019	930696864.844046
46360.000000	718.912000	300.000000	937412362.450065	6715497.606019	930696864.844046
46424.166667	718.171000	300.000000	937412362.450065	6715497.606019	930696864.844046
46487.916667	717.431000	300.000000	937412362.450065	6715497.606019	930696864.844046
46552.083333	716.694000	300.000000	937412362.450065	6715497.606019	930696864.844046
46615.833333	715.958000	300.000000	937412362.450065	6715497.606019	930696864.844046
46680.000000	715.224000	300.000000	937412362.450065	6715497.606019	930696864.844046
46744.166667	714.491000	300.000000	937412362.450065	6715497.606019	930696864.844046
46807.916667	713.761000	300.000000	937412362.450065	6715497.606019	930696864.844046
46872.083333	713.032000	300.000000	937412362.450065	6715497.606019	930696864.844046
46935.833333	712.305000	300.000000	937412362.450065	6715497.606019	930696864.844046
47000.000000	711.580000	300.000000	937412362.450065	6715497.606019	930696864.844046
47064.166667	710.857000	300.000000	937412362.450065	6715497.606019	930696864.844046
47127.916667	710.136000	300.000000	937412362.450065	6715497.606019	930696864.844046
47192.083333	709.416000	300.000000	937412362.450065	6715497.606019	930696864.844046
47255.833333	708.698000	300.000000	937412362.450065	6715497.606019	930696864.844046
47320.000000	707.982000	300.000000	937412362.450065	6715497.606019	930696864.844046
47384.166667	707.267000	300.000000	937412362.450065	6715497.606019	930696864.844046
47450.000000	706.532000	300.000000	937412362.450065	6715497.606019	930696864.844046
47514.166667	705.822000	300.000000	937412362.450065	6715497.606019	930696864.844046
47577.916667	705.112000	300.000000	937412362.450065	6715497.606019	930696864.844046
47642.083333	704.405000	300.000000	937412362.450065	6715497.606019	930696864.844046
47705.833333	703.699000	300.000000	937412362.450065	6715497.606019	930696864.844046
47770.000000	702.995000	300.000000	937412362.450065	6715497.606019	930696864.844046
47834.166667	702.293000	300.000000	937412362.450065	6715497.606019	930696864.844046
47897.916667	701.592000	300.000000	937412362.450065	6715497.606019	930696864.844046
47962.083333	700.893000	300.000000	937412362.450065	6715497.606019	930696864.844046
48025.833333	700.196000	300.000000	937412362.450065	6715497.606019	930696864.844046
48090.000000	699.500000	300.000000	937412362.450065	6715497.606019	930696864.844046
48154.166667	698.806000	300.000000	937412362.450065	6715497.606019	930696864.844046
48217.916667	698.114000	300.000000	937412362.450065	6715497.606019	930696864.844046
48282.083333	697.424000	300.000000	937412362.450065	6715497.606019	930696864.844046
48345.833333	696.735000	300.000000	937412362.450065	6715497.606019	930696864.844046
48410.000000	696.048000	300.000000	937412362.450065	6715497.606019	930696864.844046
48474.166667	695.362000	300.000000	937412362.450065	6715497.606019	930696864.844046
48537.916667	694.678000	300.000000	937412362.450065	6715497.606019	930696864.844046
48602.083333	693.996000	300.000000	937412362.450065	6715497.606019	930696864.844046
48665.833333	693.315000	300.000000	937412362.450065	6715497.606019	930696864.844046
48730.000000	692.636000	300.000000	937412362.450065	6715497.606019	930696864.844046
48794.166667	691.959000	300.000000	937412362.450065	6715497.606019	930696864.844046
48857.916667	691.283000	300.000000	937412362.450065	6715497.606019	930696864.844046
48922.083333	690.609000	300.000000	937412362.450065	6715497.606019	930696864.844046
48985.833333	689.936000	300.000000	937412362.450065	6715497.606019	930696864.844046
49050.000000	689.265000	300.000000	937412362.450065	6715497.606019	930696864.844046
49114.166667	688.596000	300.000000	937412362.450065	6715497.606019	930696864.844046
49177.916667	687.928000	300.000000	937412362.450065	6715497.606019	930696864.844046
49242.083333	687.262000	300.000000	937412362.450065	6715497.606019	930696864.844046
49305.833333	686.598000	300.000000	937412362.450065	6715497.606019	930696864.844046
49370.000000	685.935000	300.000000	937412362.450065	6715497.606019	930696864.844046
49434.166667	685.273000	300.000000	937412362.450065	6715497.606019	930696864.844046
49497.916667	684.613000	300.000000	937412362.450065	6715497.606019	930696864.844046
49562.083333	683.955000	300.000000	937412362.450065	6715497.606019	930696864.844046
49625.833333	683.298000	300.000000	937412362.450065	6715497.606019	930696864.844046
49690.000000	682.643000	300.000000	937412362.450065	6715497.606019	930696864.844046
49754.166667	681.989000	300.000000	937412362.450065	6715497.606019	930696864.844046
49817.916667	681.337000	300.000000	937412362.450065	6715497.606019	930696864.844046
49882.083333	680.687000	300.000000	937412362.450065	6715497.606019	930696864.844046
49945.833333	680.038000	300.000000	937412362.450065	6715497.606019	930696864.844046
50010.000000	679.390000	300.000000	937412362.450065	6715497.606019	930696864.844046
50074.166667	678.744000	300.000000	937412362.450065	6715497.606019	930696864.844046
50137.916667	678.100000	300.000000	937412362.450065	6715497.606019	930696864.844046
50202.083333	677.457000	300.000000	937412362.450065	6715497.606019	930696864.844046
50265.833333	676.815000	300.000000	937412362.450065	6715497.606019	930696864.844046
50330.000000	676.175000	300.000000	937412362.450065	6715497.606019	930696864.844046
50394.166667	675.537000	300.000000	937412362.450065	6715497.606019	930696864.844046
50457.916667	674.900000	300.000000	937412362.450065	6715497.606019	930696864.844046
50522.083333	674.264000	300.000000	937412362.450065	6715497.606019	930696864.844046
50585.833333	673.630000	300.000000	937412362.450065	6715497.606019	930696864.844046
50650.000000	672.998000	300.000000	937412362.450065	6715497.606019	930696864.844046
50714.166667	672.367000	300.000000	937412362.450065	6715497.606019	930696864.844046
50777.916667	671.737000	300.000000	937412362.450065	6715497.606019	930696864.844046
50842.083333	671.109000	300.000000	937412362.450065	6715497.606019	930696864.844046
50905.833333	670.483000	300.000000	937412362.450065	6715497.606019	930696864.844046
50970.000000	669.857000	300.000000	937412362.450065	6715497.606019	930696864.844046
51034.166667	669.234000	300.000000	937412362.450065	6715497.606019	930696864.844046
51100.000000	668.592000	300.000000	937412362.450065	6715497.606019	930696864.844046
51164.166667	667.971000	300.000000	937412362.450065	6715497.606019	930696864.844046
51227.916667	667.352000	300.000000	937412362.450065	6715497.606019	930696864.844046
51292.083333	666.734000	300.000000	937412362.450065	6715497.606019	930696864.844046
51355.833333	666.117000	300.000000	937412362.450065	6715497.606019	930696864.844046
51420.000000	665.502000	300.000000	937412362.450065	6715497.606019	930696864.844046
51484.166667	664.888000	300.000000	937412362.450065	6715497.606019	930696864.844046
51547.916667	664.276000	300.000000	937412362.450065	6715497.606019	930696864.844046
51612.083333	663.665000	300.000000	937412362.450065	6715497.606019	930696864.844046
51675.833333	663.056000	300.000000	937412362.450065	6715497.606019	930696864.844046
51740.000000	662.448000	300.000000	937412362.450065	6715497.606019	930696864.844046
51804.166667	661.841000	300.000000	937412362.450065	6715497.606019	930696864.844046
51867.916667	661.236000	300.000000	937412362.450065	6715497.606019	930696864.844046
51932.083333	660.632000	300.000000	937412362.450065	6715497.606019	930696864.844046
51995.833333	660.030000	300.000000	937412362.450065	6715497.606019	930696864.844046
52060.000000	659.429000	300.000000	937412362.450065	6715497.606019	930696864.844046
52124.166667	658.829000	300.000000	937412362.450065	6715497.606019	930696864.844046
52187.916667	658.231000	300.000000	937412362.450065	6715497.606019	930696864.844046
52252.083333	657.634000	300.000000	937412362.450065	6715497.606019	930696864.844046
52315.833333	657.038000	300.000000	937412362.450065	6715497.606019	930696864.844046
52380.000000	656.444000	300.000000	937412362.450065	6715497.606019	930696864.844046
52444.166667	655.851000	300.000000	937412362.450065	6715497.606019	930696864.844046
52507.916667	655.259000	300.000000	937412362.450065	6715497.606019	930696864.844046
52572.083333	654.669000	300.000000	937412362.450065	6715497.606019	930696864.844046
52635.833333	654.080000	300.000000	937412362.450065	6715497.606019	930696864.844046
52700.000000	653.493000	300.000000	937412362.450065	6715497.606019	930696864.844046
52764.166667	652.907000	300.000000	937412362.450065	6715497.606019	930696864.844046
52827.916667	652.322000	300.000000	937412362.450065	6715497.606019	930696864.844046
52892.083333	651.738000	300.000000	937412362.450065	6715497.606019	930696864.844046
52955.833333	651.156000	300.000000	937412362.450065	6715497.606019	930696864.844046
53020.000000	650.575000	300.000000	937412362.450065	6715497.606019	930696864.844046
53084.166667	649.996000	300.000000	937412362.450065	6715497.606019	930696864.844046
53147.916667	649.417000	300.000000	937412362.450065	6715497.606019	930696864.844046
53212.083333	648.840000	300.000000	937412362.450065	6715497.606019	930696864.844046
53275.833333	648.265000	300.000000	937412362.450065	6715497.606019	930696864.844046
53340.000000	647.690000	300.000000	937412362.450065	6715497.606019	930696864.844046
53404.166667	647.117000	300.000000	937412362.450065	6715497.606019	930696864.844046
53467.916667	646.545000	300.000000	937412362.450065	6715497.606019	930696864.844046
53532.083333	645.975000	300.000000	937412362.450065	6715497.606019	930696864.844046
53595.833333	645.406000	300.000000	937412362.450065	6715497.606019	930696864.844046
53660.000000	644.838000	300.000000	937412362.450065	6715497.606019	930696864.844046
53724.166667	644.271000	300.000000	937412362.450065	6715497.606019	930696864.844046
53787.916667	643.706000	300.000000	937412362.450065	6715497.606019	930696864.844046
53852.083333	643.142000	300.000000	937412362.450065	6715497.606019	930696864.844046
53915.833333	642.579000	300.000000	937412362.450065	6715497.606019	930696864.844046
53980.000000	642.017000	300.000000	937412362.450065	6715497.606019	930696864.844046
54044.166667	641.457000	300.000000	937412362.450065	6715497.606019	930696864.844046
54107.916667	640.897000	300.000000	937412362.450065	6715497.606019	930696864.844046
54172.083333	640.340000	300.000000	937412362.450065	6715497.606019	930696864.844046
54235.833333	639.783000	300.000000	937412362.450065	6715497.606019	930696864.844046
54300.000000	639.228000	300.000000	937412362.450065	6715497.606019	930696864.844046
54364.166667	638.673000	300.000000	937412362.450065	6715497.606019	930696864.844046
54427.916667	638.120000	300.000000	937412362.450065	6715497.606019	930696864.844046
54492.083333	637.569000	300.000000	937412362.450065	6715497.606019	930696864.844046
54555.833333	637.018000	300.000000	937412362.450065	6715497.606019	930696864.844046
54620.000000	636.469000	300.000000	937412362.450065	6715497.606019	930696864.844046
54684.166667	635.921000	300.000000	937412362.450065	6715497.606019	930696864.844046
54750.000000	635.357000	300.000000	937412362.450065	6715497.606019	930696864.844046
54814.166667	634.812000	300.000000	937412362.450065	6715497.606019	930696864.844046
54877.916667	634.267000	300.000000	937412362.450065	6715497.606019	930696864.844046
54942.083333	633.724000	300.000000	937412362.450065	6715497.606019	930696864.844046
55005.833333	633.182000	300.000000	937412362.450065	6715497.606019	930696864.844046
55070.000000	632.641000	300.000000	937412362.450065	6715497.606019	930696864.844046
55134.166667	632.102000	300.000000	937412362.450065	6715497.606019	930696864.844046
55197.916667	631.563000	300.000000	937412362.450065	6715497.606019	930696864.844046
55262.083333	631.026000	300.000000	937412362.450065	6715497.606019	930696864.844046
55325.833333	630.490000	300.000000	937412362.450065	6715497.606019	930696864.844046
55390.000000	629.955000	300.000000	937412362.450065	6715497.606019	930696864.844046
55454.166667	629.422000	300.000000	937412362.450065	6715497.606019	930696864.844046
55517.916667	628.889000	300.000000	937412362.450065	6715497.606019	930696864.844046
55582.083333	628.358000	300.000000	937412362.450065	6715497.606019	930696864.844046
55645.833333	627.828000	300.000000	937412362.450065	6715497.606019	930696864.844046
55710.000000	627.299000	300.000000	937412362.450065	6715497.606019	930696864.844046
55774.166667	626.771000	300.000000	937412362.450065	6715497.606019	930696864.844046
55837.916667	626.244000	300.000000	937412362.450065	6715497.606019	930696864.844046
55902.083333	625.718000	300.000000	937412362.450065	6715497.606019	930696864.844046
55965.833333	625.194000	300.000000	937412362.450065	6715497.606019	930696864.844046
56030.000000	624.671000	300.000000	937412362.450065	6715497.606019	930696864.844046
56094.166667	624.148000	300.000000	937412362.450065	6715497.606019	930696864.844046
56157.916667	623.627000	300.000000	937412362.450065	6715497.606019	930696864.844046
56222.083333	623.107000	300.000000	937412362.450065	6715497.606019	930696864.844046
56285.833333	622.589000	300.000000	937412362.450065	6715497.606019	930696864.844046
56350.000000	622.071000	300.000000	937412362.450065	6715497.606019	930696864.844046
56414.166667	621.555000	300.000000	937412362.450065	6715497.606019	930696864.844046
56477.916667	621.039000	300.000000	937412362.450065	6715497.606019	930696864.844046
56542.083333	620.525000	300.000000	937412362.450065	6715497.606019	930696864.844046
56605.833333	620.012000	300.000000	937412362.450065	6715497.606019	930696864.844046
56670.000000	619.500000	300.000000	937412362.450065	6715497.606019	930696864.844046
56734.166667	618.989000	300.000000	937412362.450065	6715497.606019	930696864.844046
56797.916667	618.479000	300.000000	937412362.450065	6715497.606019	930696864.844046
56862.083333	617.971000	300.000000	937412362.450065	6715497.606019	930696864.844046
56925.833333	617.463000	300.000000	937412362.450065	6715497.606019	930696864.844046
56990.000000	616.956000	300.000000	937412362.450065	6715497.606019	930696864.844046
57054.166667	616.451000	300.000000	937412362.450065	6715497.606019	930696864.844046
57117.916667	615.946000	300.000000	937412362.450065	6715497.606019	930696864.844046
57182.083333	615.443000	300.000000	937412362.450065	6715497.606019	930696864.844046
57245.833333	614.941000	300.000000	937412362.450065	6715497.606019	930696864.844046
57310.000000	614.440000	300.000000	937412362.450065	6715497.606019	930696864.844046
57374.166667	613.940000	300.000000	937412362.450065	6715497.606019	930696864.844046
57437.916667	613.441000	300.000000	937412362.450065	6715497.606019	930696864.844046
57502.083333	612.943000	300.000000	937412362.450065	6715497.606019	930696864.844046
57565.833333	612.446000	300.000000	937412362.450065	6715497.606019	930696864.844046
57630.000000	611.950000	300.000000	937412362.450065	6715497.606019	930696864.844046
57694.166667	611.456000	300.000000	937412362.450065	6715497.606019	930696864.844046
57757.916667	610.962000	300.000000	937412362.450065	6715497.606019	930696864.844046
57822.083333	610.469000	300.000000	937412362.450065	6715497.606019	930696864.844046
57885.833333	609.978000	300.000000	937412362.450065	6715497.606019	930696864.844046
57950.000000	609.487000	300.000000	937412362.450065	6715497.606019	930696864.844046
58014.166667	608.998000	300.000000	937412362.450065	6715497.606019	930696864.844046
58077.916667	608.509000	300.000000	937412362.450065	6715497.606019	930696864.844046
58142.083333	608.022000	300.000000	937412362.450065	6715497.606019	930696864.844046
58205.833333	607.535000	300.000000	937412362.450065	6715497.606019	930696864.844046
58270.000000	607.050000	300.000000	937412362.450065	6715497.606019	930696864.844046
58334.166667	606.566000	300.000000	937412362.450065	6715497.606019	930696864.844046
58400.000000	606.067000	300.000000	937412362.450065	6715497.606019	930696864.844046
58464.166667	605.585000	300.000000	937412362.450065	6715497.606019	930696864.844046
58527.916667	605.104000	300.000000	937412362.450065	6715497.606019	930696864.844046
58592.083333	604.624000	300.000000	937412362.450065	6715497.606019	930696864.844046
58655.833333	604.145000	300.000000	937412362.450065	6715497.606019	930696864.844046
58720.000000	603.667000	300.000000	937412362.450065	6715497.606019	930696864.844046
58784.166667	603.189000	300.000000	937412362.450065	6715497.606019	930696864.844046
58847.916667	602.713000	300.000000	937412362.450065	6715497.606019	930696864.844046
58912.083333	602.238000	300.000000	937412362.450065	6715497.606019	930696864.844046
58975.833333	601.764000	300.000000	937412362.450065	6715497.606019	930696864.844046
59040.000000	601.291000	300.000000	937412362.450065	6715497.606019	930696864.844046
59104.166667	600.819000	300.000000	937412362.450065	6715497.606019	930696864.844046
59167.916667	600.347000	300.000000	937412362.450065	6715497.606019	930696864.844046
59232.083333	599.877000	300.000000	937412362.450065	6715497.606019	930696864.844046
59295.833333	599.408000	300.000000	937412362.450065	6715497.606019	930696864.844046
59360.000000	598.940000	300.000000	937412362.450065	6715497.606019	930696864.844046
59424.166667	598.473000	300.000000	937412362.450065	6715497.606019	930696864.844046
59487.916667	598.006000	300.000000	937412362.450065	6715497.606019	930696864.844046
59552.083333	597.541000	300.000000	937412362.450065	6715497.606019	930696864.844046
59615.833333	597.077000	300.000000	937412362.450065	6715497.606019	930696864.844046
59680.000000	596.614000	300.000000	937412362.450065	6715497.606019	930696864.844046
59744.166667	596.151000	300.000000	937412362.450065	6715497.606019	930696864.844046
59807.916667	595.690000	300.000000	937412362.450065	6715497.606019	930696864.844046
59872.083333	595.229000	300.000000	937412362.450065	6715497.606019	930696864.844046
59935.833333	594.770000	300.000000	937412362.450065	6715497.606019	930696864.844046
60000.000000	594.311000	300.000000	937412362.450065	6715497.606019	930696864.844046
60064.166667	593.854000	300.000000	937412362.450065	6715497.606019	930696864.844046
60127.916667	593.397000	300.000000	937412362.450065	6715497.606019	930696864.844046
60192.083333	592.941000	300.000000	937412362.450065	6715497.606019	930696864.844046
60255.833333	592.487000	300.000000	937412362.450065	6715497.606019	930696864.844046
60320.000000	592.033000	300.000000	937412362.450065	6715497.606019	930696864.844046
60384.166667	591.580000	300.000000	937412362.450065	6715497.606019	930696864.844046
60447.916667	591.128000	300.000000	937412362.450065	6715497.606019	930696864.844046
60512.083333	590.677000	300.000000	937412362.450065	6715497.606019	930696864.844046
60575.833333	590.227000	300.000000	937412362.450065	6715497.606019	930696864.844046
60640.000000	589.778000	300.000000	937412362.450065	6715497.606019	930696864.844046
60704.166667	589.330000	300.000000	937412362.450065	6715497.606019	930696864.844046
60767.916667	588.883000	300.000000	937412362.450065	6715497.606019	930696864.844046
60832.083333	588.436000	300.000000	937412362.450065	6715497.606019	930696864.844046
60895.833333	587.991000	300.000000	937412362.450065	6715497.606019	930696864.844046
60960.000000	587.546000	300.000000	937412362.450065	6715497.606019	930696864.844046
61024.166667	587.103000	300.000000	937412362.450065	6715497.606019	930696864.844046
61087.916667	586.660000	300.000000	937412362.450065	6715497.606019	930696864.844046
61152.083333	586.218000	300.000000	937412362.450065	6715497.606019	930696864.844046
61215.833333	585.777000	300.000000	937412362.450065	6715497.606019	930696864.844046
61280.000000	585.337000	300.000000	937412362.450065	6715497.606019	930696864.844046
61344.166667	584.898000	300.000000	937412362.450065	6715497.606019	930696864.844046
61407.916667	584.460000	300.000000	937412362.450065	6715497.606019	930696864.844046
61472.083333	584.023000	300.000000	937412362.450065	6715497.606019	930696864.844046
61535.833333	583.586000	300.000000	937412362.450065	6715497.606019	930696864.844046
61600.000000	583.151000	300.000000	937412362.450065	6715497.606019	930696864.844046
61664.166667	582.716000	300.000000	937412362.450065	6715497.606019	930696864.844046
61727.916667	582.283000	300.000000	937412362.450065	6715497.606019	930696864.844046
61792.083333	581.850000	300.000000	937412362.450065	6715497.606019	930696864.844046
61855.833333	581.418000	300.000000	937412362.450065	6715497.606019	930696864.844046
61920.000000	580.987000	300.000000	937412362.450065	6715497.606019	930696864.844046
61984.166667	580.557000	300.000000	937412362.450065	6715497.606019	930696864.844046
62050.000000	580.114000	300.000000	937412362.450065	6715497.606019	930696864.844046
62114.166667	579.685000	300.000000	937412362.450065	6715497.606019	930696864.844046
62177.916667	579.258000	300.000000	937412362.450065	6715497.606019	930696864.844046
62242.083333	578.831000	300.000000	937412362.450065	6715497.606019	930696864.844046
62305.833333	578.405000	300.000000	937412362.450065	6715497.606019	930696864.844046
62370.000000	577.980000	300.000000	937412362.450065	6715497.606019	930696864.844046
62434.166667	577.556000	300.000000	937412362.450065	6715497.606019	930696864.844046
62497.916667	577.133000	300.000000	937412362.450065	6715497.606019	930696864.844046
62562.083333	576.711000	300.000000	937412362.450065	6715497.606019	930696864.844046
62625.833333	576.289000	300.000000	937412362.450065	6715497.606019	930696864.844046
62690.000000	575.868000	300.000000	937412362.450065	6715497.606019	930696864.844046
62754.166667	575.449000	300.000000	937412362.450065	6715497.606019	930696864.844046
62817.916667	575.030000	300.000000	937412362.450065	6715497.606019	930696864.844046
62882.083333	574.612000	300.000000	937412362.450065	6715497.606019	930696864.844046
62945.833333	574.195000	300.000000	937412362.450065	6715497.606019	930696864.844046
63010.000000	573.778000	300.000000	937412362.450065	6715497.606019	930696864.844046
63074.166667	573.363000	300.000000	937412362.450065	6715497.606019	930696864.844046
63137.916667	572.948000	300.000000	937412362.450065	6715497.606019	930696864.844046
63202.083333	572.534000	300.000000	937412362.450065	6715497.606019	930696864.844046
63265.833333	572.120000	300.000000	937412362.450065	6715497.606019	930696864.844046
63330.000000	571.708000	300.000000	937412362.450065	6715497.606019	930696864.844046
63394.166667	571.297000	300.000000	937412362.450065	6715497.606019	930696864.844046
63457.916667	570.886000	300.000000	937412362.450065	6715497.606019	930696864.844046
63522.083333	570.476000	300.000000	937412362.450065	6715497.606019	930696864.844046
63585.833333	570.067000	300.000000	937412362.450065	6715497.606019	930696864.844046
63650.000000	569.659000	300.000000	937412362.450065	6715497.606019	930696864.844046
63714.166667	569.251000	300.000000	937412362.450065	6715497.606019	930696864.844046
63777.916667	568.845000	300.000000	937412362.450065	6715497.606019	930696864.844046
63842.083333	568.439000	300.000000	937412362.450065	6715497.606019	930696864.844046
63905.833333	568.034000	300.000000	937412362.450065	6715497.606019	930696864.844046
63970.000000	567.630000	300.000000	937412362.450065	6715497.606019	930696864.844046
64034.166667	567.227000	300.000000	937412362.450065	6715497.606019	930696864.844046
64097.916667	566.824000	300.000000	937412362.450065	6715497.606019	930696864.844046
64162.083333	566.423000	300.000000	937412362.450065	6715497.606019	930696864.844046
64225.833333	566.022000	300.000000	937412362.450065	6715497.606019	930696864.844046
64290.000000	565.622000	300.000000	937412362.450065	6715497.606019	930696864.844046
64354.166667	565.222000	300.000000	937412362.450065	6715497.606019	930696864.844046
64417.916667	564.824000	300.000000	937412362.450065	6715497.606019	930696864.844046
64482.083333	564.426000	300.000000	937412362.450065	6715497.606019	930696864.844046
